spectrum_id,scan,Precursor_MZ,Charge,Smiles,INCHI,InChIKey_smiles,InChIKey_inchi
CCMSLIB00000086177,1441,163.101,2,COc1ccc2nccc([C@@H](O)[C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1.OS(=O)(=O)O.O,N/A,ZYCWGZVLCXRARB-HZQSTTLBSA-N,
CCMSLIB00000086178,1442,319.266,1,CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,N/A,AURFZBICLPNKBZ-UHFFFAOYSA-N,
CCMSLIB00000086179,1443,377.215,1,C[C@@]12CC[C@H]3[C@@H](CCc4cc(OC(=O)c5ccccc5)ccc34)[C@@H]2CC[C@@H]1O,N/A,UYIFTLBWAOGQBI-BZDYCCQFSA-N,
CCMSLIB00000086180,1444,233.131,1,CCC1(CCC(=O)NC1=O)c2ccc(N)cc2,N/A,ROBVIMPUHSLWNV-UHFFFAOYSA-N,
CCMSLIB00000086181,1445,249.162,1,CC(C)NC[C@H](O)COc1cccc2[nH]ccc12,N/A,JZQKKSLKJUAGIC-NSHDSACASA-N,
CCMSLIB00000086182,1446,409.182,1,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,N/A,NBMKJKDGKREAPL-DVTGEIKXSA-N,
CCMSLIB00000086183,1447,344.238,1,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1.Cl,N/A,IVHBBMHQKZBJEU-UHFFFAOYSA-N,
CCMSLIB00000086184,1448,278.194,1,CNCCCC1(CCC2c3ccccc31)c4ccccc24.Cl,N/A,NZDMFGKECODQRY-UHFFFAOYSA-N,
CCMSLIB00000086185,1449,357.11,1,CO/C(=C/1\C(C(=C(C)N=C1C)[N+](=O)[O-])c2ccccc2C(F)(F)F)/O,N/A,YTMCTWONBYRCCU-QINSGFPZSA-N,
CCMSLIB00000086186,1450,267.14,1,C/C=C(/C(=C/C)/c1ccc(O)cc1)\c2ccc(O)cc2,N/A,NFDFQCUYFHCNBW-SCGPFSFSSA-N,
CCMSLIB00000086187,1451,267.173,1,CC(C)NC[C@H](O)COc1ccc(CC(=O)N)cc1,N/A,METKIMKYRPQLGS-LBPRGKRZSA-N,
CCMSLIB00000086188,1452,358.01,1,CS(=O)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl,N/A,AYIRNRDRBQJXIF-NXEZZACHSA-N,
CCMSLIB00000086189,1453,355.926,1,Clc1cc(I)cc(Cl)c1NC2=NCCN2.Cl,N/A,ULCGXOSKNHMYAX-UHFFFAOYSA-N,
CCMSLIB00000086190,1454,231.001,1,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,N/A,GDLBFKVLRPITMI-UHFFFAOYSA-N,
CCMSLIB00000086191,1455,445.165,1,CN(C)[C@H]1[C@@H]2CC3C(=C(O)[C@]2(O)C(=C(C(=O)N)C1=O)O)C(=O)c4c(O)cccc4[C@@]3(C)O.Cl,N/A,NTHVZGBRZYCENJ-BZJZLAOJSA-N,
CCMSLIB00000086192,1456,208.136,1,COc1cc2CCNC(C)c2cc1OC.Cl,N/A,UJXLTDHDLUBZBL-UHFFFAOYSA-N,
CCMSLIB00000086193,1457,290.179,1,CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3.OS(=O)(=O)O.O,N/A,PVGPXGKNDGTPTD-UHFFFAOYSA-N,
CCMSLIB00000086194,1458,263.131,1,C[C@H]1[C@H]2[C@H](OC1=O)[C@H]3C(=CC(=O)C3=C(C)C[C@@H]2O)C.O,N/A,ADUHAEBXPKBNDK-OULSSNOLSA-N,
CCMSLIB00000086195,1459,291.234,1,C[C@@]12CCC3[C@@H](CC[C@@H]4C[C@H](O)CC[C@@]43C)[C@@H]2CCC1=O,N/A,QGXBDMJGAMFCBF-WRZMNKJASA-N,
CCMSLIB00000086196,1460,258.112,1,Cc1ccc(cc1)C(=O)c2ccc(CC(=O)[O-])n2C.O.[Na+],N/A,BMSZSJMGNZHKRE-UHFFFAOYSA-M,
